,pv_net_cf
5232,202.05450004998738
5233,-154.97995011775458
5234,2524.5340653558555
5235,2740.1227066328383
5236,430.1626270592144
5237,1161.9987214227692
5238,1265.945693936388
5239,943.2542560957028
5240,-681.4787792811712
5241,1175.6459962077338
5242,-175.1176069222659
5243,-193.14248991367742
5244,-582.396583926077
5245,-675.4172581102671
5246,-115.23596535475139
5247,1159.8369715816793
5248,-416.1622249223789
5249,2451.1621172852956
5250,1261.651608683618
5251,-825.577818297521
5252,-437.63261284110996
5253,-229.6567609562876
5254,1844.4429868767088
5255,958.5716585265798
5256,-741.1124413892171
5257,3540.0260327145593
5258,-403.8509424662702
5259,-131.28678651131702
5260,-347.50202512890735
5261,-139.89210360110917
5262,2090.3323141448386
5263,3443.5624137751574
5264,8610.37113973988
5265,-551.1133273360924
5266,1808.2968885179735
5267,92.37453203851112
5268,197.79169643557356
5269,1183.8204715926902
5270,1969.8136012656173
5271,2949.5126873348636
5272,1890.062773030904
5273,-32.266481092776985
5274,502.6626665213312
5275,1650.5814352462387
5276,2713.7659058040995
5277,724.7143845302984
5278,-360.8822909461805
5279,20026.41655574359
5280,-271.7703209963496
5281,5907.753188745388
5282,880.6401961248758
5283,-104.58577116056756
5284,18.340912798140494
5285,366.6859100324425
5286,2398.8303395454454
5287,1293.496622884543
5288,-127.415120768115
5289,8781.62282411815
5290,-587.6658594969742
5291,-410.57479787315793
5292,5244.788265751758
5293,-134.11484316652127
5294,1648.3521936275527
5295,1366.84187760799
5296,-535.9303747029512
5297,-34.936366451298966
5298,562.7548924453937
5299,-700.4061718471276
5300,-837.88727152148
5301,-137.17987740707275
5302,13500.367111839554
5303,-516.7818690834804
5304,2255.0942340952615
5305,2720.3661446743336
5306,1997.8735628373902
5307,-724.0242719384553
5308,566.2426487558743
5309,3027.270843485934
5310,3267.3006876420086
5311,299.711932169341
5312,-682.8662849233084
5313,-43.03719605780384
5314,4941.9723498100375
5315,-281.6940395784219
5316,-692.4592624942658
5317,-673.6753557777876
5318,206.70934233735056
5319,-274.91501612989265
5320,-506.76307034909985
5321,-156.792772227432
5322,193.64903750731844
5323,1204.1393354755887
5324,3120.172905246719
5325,594.6497184808841
5326,-314.9440538659702
5327,-168.39189310124118
5328,8339.466522164845
5329,2430.3770034304557
5330,7996.911624154211
5331,70.05149347434804
5332,1883.1962160967519
5333,2543.256767347847
5334,-610.716449563169
5335,-550.7988474926719
5336,-412.09499485904917
5337,462.94477789227653
5338,-41.132888976721574
5339,-161.05908642200848
5340,1194.7196996318776
5341,-218.77266526230778
5342,-585.5520721898422
5343,540.2996348238747
5344,10292.10396693763
5345,1861.096008482211
5346,-158.64813095536255
5347,-741.4751348648026
5348,33.20267994509561
5349,2146.9394981410496
5350,-515.9424321994684
5351,1183.5186151838548
5352,1289.6804127149976
5353,-540.4027120614301
5354,-254.4466225187615
5355,2424.5305719605853
5356,2451.0036094440093
5357,897.8589633629415
5358,1373.7300214825168
5359,342.6883199662517
5360,1975.8581306097776
5361,1202.419098655309
5362,74.32822614528311
5363,-288.48748896719417
5364,909.7253056307467
5365,2248.576095754099
5366,-455.24562791243386
5367,766.948520168746
5368,267.6826867097485
5369,852.904138483046
5370,688.2237904270856
5371,110.23040817021746
5372,568.3900670497985
5373,1346.5848766748213
5374,-903.4898588015544
5375,1614.086659943129
5376,-187.15234742284485
5377,-885.1120912763877
5378,-123.18730883030901
5379,1168.3573992464312
5380,250.29884097525007
5381,173.95390398275845
5382,2175.6898492612627
5383,1410.543301945042
5384,2469.719587253966
5385,123.53188469183249
5386,4526.85202946089
5387,1244.673775761898
5388,1590.3973487434337
5389,142.54920368859143
5390,2547.120441989251
5391,2907.223929446719
5392,1754.9623374118512
5393,-458.0367918251348
5394,1147.8970045904891
5395,-548.9561474316577
5396,-371.5598969958109
5397,6144.029550617227
5398,3910.526737783303
5399,-10.784234365715918
5400,375.88314597395663
5401,630.9503161989609
5402,-657.9699258628309
5403,-887.517072509784
5404,-309.49087130623843
5405,-872.699558408213
5406,401.31864491500187
5407,1717.0446516140073
5408,4511.762801848951
5409,744.5049803279239
5410,-336.26068667690305
5411,-653.0035062436191
5412,1889.1118013545045
5413,-555.8291631645449
5414,-785.7703042719406
5415,1095.716130812545
5416,-289.73049188729345
5417,-228.63662902768266
5418,258.19204736696963
5419,2093.6101936479563
5420,5279.373448894405
5421,685.2911594141485
5422,-915.6564548804381
5423,29.804792685050074
5424,698.5458756082842
5425,1470.3799900842878
5426,3320.42975675826
5427,39.07892906957517
5428,3184.504884740128
5429,-1058.3164035478633
5430,-473.14008500684463
5431,1152.9764803212133
5432,602.099551899576
5433,-49.207570107929314
5434,-659.9952043499848
5435,787.3476921457795
5436,-502.82413683864695
5437,1541.498831072542
5438,825.9934263583087
5439,10275.589714939744
5440,-392.3983030186654
5441,-689.1417422112911
5442,2061.8268319098825
5443,226.89241500504977
5444,831.4461451955679
5445,5686.063991331075
5446,1643.1010870942578
5447,660.9361917189246
5448,-63.296663275590845
5449,-1018.0918344081409
5450,6723.684680051882
5451,942.7225140246643
5452,551.4818926019336
5453,3404.3718013372163
5454,214.3927256879877
5455,366.20737078010177
5456,782.4931850116782
5457,100.14472688430783
5458,5795.046018743404
5459,-65.04521624272866
5460,261.09950849880363
5461,7377.493707897119
5462,144.51637859751565
5463,365.7241634082378
5464,195.64171253566133
5465,7691.870724964656
5466,1059.4542548807535
5467,-286.5717712569721
5468,110.9523814722366
5469,833.8153817306284
5470,3110.7767054419287
5471,9010.656582931515
5472,5267.1876702732
5473,1735.5567212814958
5474,5245.893712908033
5475,1960.1679541859576
5476,3312.6099271314633
5477,361.5125167746422
5478,3087.963697336303
5479,-48.19132579189488
5480,-96.31167489954618
5481,-878.4548682713854
5482,740.1969318397404
5483,5666.217027185774
5484,701.9701684299264
5485,794.1554011753288
5486,2607.38076452838
5487,667.6838413052171
5488,357.36599290968593
5489,878.3911588170528
5490,-878.682888994881
5491,602.9157696712579
5492,-632.9008066492327
5493,-250.62934134505997
5494,1212.810259712427
5495,182.6229808003278
5496,4833.15970626588
5497,2165.1388205998933
5498,4019.611341673813
5499,4724.636078648113
5500,92.14810083427295
5501,-644.3451371814197
5502,-495.0525911289027
5503,-688.9089937545771
5504,-475.84694694230456
5505,-268.9954443245871
5506,-223.0016252095109
5507,-162.61170746287354
5508,-724.0626216096163
5509,-279.8788103640149
5510,1194.6432754731195
5511,670.3754047425206
5512,1199.0948707726247
5513,-909.0465084355068
5514,106.89595965524131
5515,2160.394501808821
5516,1259.1290399528518
5517,-359.6232818174493
5518,147.43706233103427
5519,8006.953396543071
5520,694.2778411603776
5521,-208.59513395079495
5522,-548.5547922169967
5523,177.117756705445
5524,-603.2993856976043
5525,-358.82984064368543
5526,-302.1865979148721
5527,-16.21111399563779
5528,3091.7935273288126
5529,309.9414124318467
5530,-393.55864947286557
5531,965.9115613638428
5532,59.96574849877834
5533,503.91469579405816
5534,288.64601112702695
5535,-156.03235705467682
5536,905.519254892251
5537,6302.082037031971
5538,-927.456562106973
5539,660.5761321340005
5540,5410.064106779226
5541,411.71124413622
5542,7716.18710984238
5543,117.49517751222123
5544,243.4795220332079
5545,311.77822959512173
5546,291.5328067137972
5547,3013.324878104226
5548,120.61148203077062
5549,1223.3722612085505
5550,468.9183771396516
5551,-194.4334957763998
5552,-269.7014294910366
5553,-917.6113064968042
5554,3288.42937723437
5555,5134.11102507777
5556,728.9885373663011
5557,789.2106404927995
5558,-328.8129463135931
5559,13265.253592980112
5560,-469.4562311664569
5561,1852.6565101558595
5562,71.13367828620835
5563,39.68780335465118
5564,-332.88147035374965
5565,6118.37985100516
5566,-775.3756710231355
5567,958.4701693915297
5568,-657.1684591208548
5569,13248.027338468617
5570,2684.1666111774507
5571,-656.7724616738207
5572,1172.7245306619882
5573,1564.658087180932
5574,1841.1178277788604
5575,3858.990815989313
5576,209.95351003217706
5577,-42.87877872642781
5578,1770.5392604112726
5579,-572.499587055866
5580,95.23075816992105
5581,917.8434552572983
5582,-719.3920593781298
5583,5193.668079277388
5584,-613.1372427904198
5585,176.5253825630458
5586,285.9256392042163
5587,391.16999830877813
5588,-69.76690922825117
5589,1367.0680959197061
5590,198.73116759076265
5591,421.84537526722227
5592,-662.7483057952387
5593,2140.546173074712
5594,371.03949858303156
5595,-260.2855511111007
5596,-838.7575566662093
5597,1312.394653326356
5598,5941.141928542615
5599,685.1781576147125
5600,-377.52640980730246
5601,4541.765588348354
5602,1436.7729745775027
5603,9326.744188878663
5604,1626.613927293523
5605,745.196420499364
5606,2427.786716675514
5607,-397.57947812479296
5608,2968.1824292824003
5609,1398.8034471689427
5610,142.433396967696
5611,27.235393483488167
5612,-623.2501053121211
5613,2578.385533849312
5614,566.7653876904519
5615,-166.20165231254805
5616,546.2739185522423
5617,6785.697672200125
5618,3438.501629419107
5619,377.0591337249683
5620,-499.4597479160632
5621,260.95974848344326
5622,-575.6879256930654
5623,4624.6545804525995
5624,507.31285370447915
5625,93.21095417444803
5626,413.7938814738882
5627,-828.6843598780965
5628,116.9959748575045
5629,2843.171262504531
5630,-118.07141852202636
5631,-591.2101640893718
5632,-117.37816220307104
5633,599.449582339859
5634,-911.5599160052676
5635,2505.1164886765414
5636,-425.09540458503284
5637,693.1777976272465
5638,958.5401478545251
5639,3895.99251507435
5640,-587.3933399756487
5641,6273.879683971401
5642,1681.4138606981073
5643,899.9765311264521
5644,-240.23730510693048
5645,-844.487611417855
5646,653.3693560785541
5647,-484.6383239985696
5648,58.82656759052145
5649,2839.481087950713
5650,326.30843641688534
5651,1992.3809589070197
5652,469.3969099467025
5653,412.37745730813606
5654,532.9284529354809
5655,13531.58350918741
5656,273.367649643178
5657,121.70929458332802
5658,631.6120960232967
5659,3440.4986881554128
5660,4052.9993821780804
5661,-526.7864980413979
5662,272.3388718084019
5663,-44.66505295341176
5664,3010.9079414670887
5665,-561.048972732535
5666,262.1064428861903
5667,1766.4075084718538
5668,-1073.5780424579223
5669,47.78921591206574
5670,-693.1151381779828
5671,2821.5805330269995
5672,1338.8178143350424
5673,604.9874586720204
5674,-257.1499618698763
5675,-643.3830823900313
5676,1244.3663037001409
5677,18316.413953530537
5678,1727.4119270121573
5679,-112.74416146101396
5680,1671.5906020426391
5681,5590.325643837057
5682,5585.563092368457
5683,387.7349959827436
5684,-62.23658028253135
5685,1419.0836870491
5686,428.6824952893362
5687,954.2043210117498
5688,1487.3496483856547
5689,-273.32386721627756
5690,-4.4681844980752885
5691,5105.001439348817
5692,-623.0492387641642
5693,-386.805790905658
5694,-112.28884649067487
5695,1057.3546574832599
5696,-827.2254392248293
5697,-358.8365823575005
5698,361.557889198163
5699,-112.33592532483186
5700,620.4251923870554
5701,696.1241269482754
5702,438.5561445507009
5703,402.5530120762951
5704,314.92489920298874
5705,-1027.6097970064454
5706,5762.440572439802
5707,-174.3830781200706
5708,999.8069769700498
5709,5335.769669329022
5710,4842.917917899602
5711,757.654760110835
5712,-740.113046154349
5713,2174.272675024682
5714,-167.72082735204822
5715,-455.29336832804654
5716,-538.0338323143023
5717,-126.6679299611618
5718,3669.488688488255
5719,-879.8374584241828
5720,-704.8263647043027
5721,11917.332561821053
5722,3401.37256602052
5723,847.3590681475796
5724,-218.5436080580784
5725,2241.020946540524
5726,809.8574160289875
5727,2277.406682870134
5728,1246.239883529086
5729,2601.975759772999
5730,-490.708745032614
5731,-231.46134252683777
5732,1974.601524218842
5733,11051.783003965307
5734,1229.1912854239542
5735,615.0188856853863
5736,2045.2594923624072
5737,5564.242323974326
5738,-847.6204027271363
5739,-649.3276505431974
5740,-2.8678403292397547
5741,-797.2729795429992
5742,4321.26567222699
5743,1270.1210220345001
5744,56.695768953747915
5745,8603.709700492258
5746,-430.45135011138075
5747,147.6787323815306
5748,1734.9237710273462
5749,-535.8607743523617
5750,-1067.1314926955304
5751,703.3304051234711
5752,3992.1247519153667
5753,4422.123797136632
5754,1506.6768434411836
5755,8924.784493064186
5756,-309.8639763154359
5757,487.114736539626
5758,-420.0578283977537
5759,-160.32406187331867
5760,-1038.6342503827111
5761,106.1281128855191
5762,-738.0218342617322
5763,403.19822263359976
5764,-533.9232784211342
5765,53.92482831445727
5766,4122.4440695458525
5767,-357.92749605750606
5768,12644.16521488299
5769,-188.2737374927388
5770,2116.5542208149027
5771,-243.76419857871616
5772,-178.28395217942017
5773,-347.81283695925464
5774,1570.2047284500763
5775,3972.930998206651
5776,-221.71321368946099
5777,614.306275377931
5778,2540.0289680066844
5779,497.25054073805364
5780,574.9817808541181
5781,-671.0879236134284
5782,-1004.2426597446045
5783,-229.19562184795478
5784,-535.1581421014752
5785,3934.707330239411
5786,205.32092047417973
5787,-75.49227406570441
5788,-720.8425241471255
5789,272.5094160155381
5790,-734.0912450140017
5791,375.5363557617777
5792,4521.761997487604
5793,2662.420154681383
5794,1937.5786017400762
5795,631.1163397152532
5796,1224.0176578194848
5797,-374.14834266488003
5798,2538.10859507412
5799,-247.51102767044972
5800,671.6892057194333
5801,439.3786727300588
5802,-528.1704437738622
5803,-551.8265936332467
5804,141.86198792642932
5805,-656.9539730023298
5806,-307.4550905971839
5807,-629.2878983327396
5808,-144.5501503481704
5809,2551.2915512081127
5810,3880.997330994136
5811,3143.108158543158
5812,1033.8568304124915
5813,-538.8601147133277
5814,2927.151684652375
5815,911.6001103180729
5816,2191.309072099499
5817,12420.47672525746
5818,-731.926131079591
5819,2819.137373693473
5820,983.0922654606857
5821,2083.1082869295296
5822,-412.8432258492047
5823,-478.67810655826986
5824,2450.5751995430255
5825,1382.1010048278663
5826,1432.584096810545
5827,-290.05217029865776
5828,46.93322380318375
5829,47.44954843652408
5830,-569.9358506653159
5831,1280.652229659065
5832,639.8097077929402
5833,1801.9391041209674
5834,5.944451469063722
5835,-714.441732251058
5836,-73.06220755533121
5837,5152.830090466796
5838,-206.08850574441146
5839,401.685318736972
5840,1563.3483696611909
5841,1693.814900732707
5842,-169.79908555598394
5843,1907.9644555495152
5844,-871.2937877765463
5845,1007.031292772537
5846,-52.118763683940756
5847,-967.7980933678887
5848,337.728619309274
5849,-187.15234742284485
5850,119.71088450567026
5851,5433.100387313007
5852,3847.025904724306
5853,15086.04626225181
5854,2508.671991317931
5855,-726.8968987937492
5856,-489.2330947144111
5857,972.5446672311058
5858,-632.3065555719731
5859,309.58247297416847
5860,5861.513510006083
5861,3794.782019970709
5862,1542.1295328737
5863,630.2301403068907
5864,-574.3493033993886
5865,5420.248227923802
5866,-639.1448032583597
5867,10259.837455132754
5868,-644.7433375510759
5869,657.5993265710287
5870,-792.1577593533369
5871,4111.932924171211
5872,-716.4970188579774
5873,-683.4442331515431
5874,1923.982058525281
5875,1064.9961399001472
5876,66.43668248300787
5877,12585.433762179691
5878,711.5050490529275
5879,-512.1243093967325
5880,185.82920280962253
5881,-669.0095330951722
5882,979.463355317885
5883,-333.7683056998099
5884,-739.759141208687
5885,246.10307084618478
5886,51.25399949401958
5887,6078.5406326898055
5888,-193.3679444419252
5889,-259.98707177199685
5890,-596.3185480794389
5891,-922.9231688030567
5892,-257.6763968032891
5893,1257.094624964497
5894,2945.943343547779
5895,-209.69995826413253
5896,4004.3152771092086
5897,16849.37202196336
5898,1250.722484925524
5899,1001.41440761612
5900,990.5355746966832
5901,-491.2234400753119
5902,472.728971810487
5903,-347.8447811697688
5904,593.4179674191575
5905,804.132924713204
5906,570.1291433900526
5907,964.5673638656503
5908,-85.68776760204764
5909,948.5071743321262
5910,5786.962245202776
5911,-626.8953784650807
5912,-245.7359497276699
5913,5803.346710680165
5914,-363.06507694067056
5915,-458.61347721565505
5916,3503.472067350895
5917,-373.2643030446203
5918,-518.5838076610967
5919,996.6776003861419
5920,282.440195114007
5921,-389.88814335478344
5922,240.6005188631217
5923,-72.59212475605472
5924,-273.52792250487073
5925,-200.12133763422042
5926,-225.75460137038885
5927,7755.287375826011
5928,974.3417482002037
5929,10674.378100767519
5930,1991.5660005660263
5931,2046.1812837440984
5932,429.1557070204695
5933,11523.522018827962
5934,1154.0078706068757
5935,-861.2365047278819
5936,5698.25067374934
5937,3395.3297907000306
5938,885.9509257576156
5939,289.4543987092676
5940,-452.729856695576
5941,-345.74162113880544
5942,1313.1269848076286
5943,-720.7359815951861
5944,-362.698936580622
5945,-141.20334946877188
5946,932.3738213430573
5947,-10.144040692641852
5948,-727.5824626444768
5949,-206.01803784258698
5950,347.75865545162657
5951,-533.5109900356692
5952,-594.6065657501002
5953,-203.41606694599238
5954,-474.50857876994496
5955,2666.4815231855855
5956,1551.8000462602022
5957,-137.76257973197357
5958,-400.9976861169963
5959,-801.9677812378698
5960,2138.6197312616773
5961,-6.619965049699772
5962,557.2117831180834
5963,-915.4599424169652
5964,2327.7785857393956
5965,1529.9193423282948
5966,-741.5949240305829
5967,1673.2750056355458
5968,-77.4336117571894
5969,5009.649465373675
5970,-11.634678584550272
5971,2572.386089184679
5972,1588.1446960690146
5973,-735.227622378584
5974,15500.813492063393
5975,6598.364520415435
5976,-581.6076177320865
5977,-486.7116258853783
5978,3408.2943360301792
5979,173.56116498392782
5980,2124.137201208517
5981,65.73805548996108
5982,-116.53494256721552
5983,1919.7122210390335
5984,-474.0595951071756
5985,581.3354007010013
5986,-529.1501324115254
5987,866.8224432528292
5988,1814.5334693196708
5989,-613.434464941392
5990,5056.1056127749325
5991,769.7223948493537
5992,3786.2898788640446
5993,745.8766838618881
5994,-190.70739863341407
5995,1731.125044238145
5996,-646.0582064523196
5997,6148.808156973716
5998,2995.2877753944013
5999,2895.795425072747
6000,721.3510013033717
6001,11918.708082525103
6002,-23.89307681423213
6003,1027.8323025411496
6004,1757.2787685018868
6005,-222.0102046639605
6006,83.06820588664704
6007,-22.761862263887053
6008,832.9127023639894
6009,188.44253152218943
6010,4282.944629867142
6011,-445.1722284102646
6012,2318.589278076317
6013,2979.6301512869054
6014,276.31231755135576
6015,418.3569050144823
6016,656.3074712324756
6017,37.95039718131886
6018,-267.66071950278484
6019,362.2745587860904
6020,1860.4133250227842
6021,-52.136780295890844
6022,48.306229252143794
6023,-332.0629314643964
6024,4646.198514185985
6025,1021.6734830626303
6026,132.36669128363542
6027,-275.7466569106057
6028,1414.344641199998
6029,2824.864075386768
6030,2265.3661309883255
6031,-609.0876073721844
6032,-517.5552357397027
6033,287.9364444638427
6034,-91.32755914785594
6035,-742.9390545890772
6036,-425.3305970340744
6037,-814.9242035795672
6038,1769.8088739807408
6039,796.0628683715838
6040,1025.497365647551
6041,1093.363563815732
6042,1070.227420552029
6043,2380.920032908551
6044,449.33798815289254
6045,16948.349114908808
6046,-889.2506054250867
6047,4261.175508466124
6048,-383.59237020583237
6049,-724.9712934455873
6050,2307.958687518447
6051,-594.6065657501002
6052,3056.3826858550187
6053,-244.49499884362342
6054,1129.3666142780726
6055,6535.065858403603
6056,-300.5676350079556
6057,19.283685134662562
6058,709.8061126035881
6059,2828.1195749901494
6060,1566.5558112185759
6061,-21.63517632351966
6062,11632.0486574808
6063,3397.176823478607
6064,-706.8649171745583
6065,-115.5484230654364
6066,1303.3958900219905
6067,-685.3370105485855
6068,-730.8521373754803
6069,780.8954002303781
6070,-396.97629677367104
6071,-558.4981748180428
6072,-288.92454250664844
6073,5879.107542971262
6074,-575.5573362338894
6075,1358.0388745772464
6076,1162.8445140939166
6077,1752.0168094345386
6078,10085.76152024938
6079,901.5280038800997
6080,1830.6114569709039
6081,716.7941095997819
6082,17572.134689831746
6083,478.3666126948633
6084,-252.6193431602017
6085,-117.43010069144009
6086,299.7078995454059
6087,-463.21611147233307
6088,250.09200479574656
6089,1882.8653031977449
6090,-610.7076432913141
6091,2140.536445628939
6092,1074.4196047204775
6093,379.599451596308
6094,-211.884561434877
6095,1586.161832267279
6096,-494.3722116782302
6097,3955.3639145580537
6098,1213.6553491326763
6099,6577.813821470349
6100,-552.8752538127881
6101,-562.6198627145618
6102,-740.8350960242777
6103,1313.9777242521673
6104,-375.06882715400735
6105,5143.486130166217
6106,-72.78061617310084
6107,28.18041701206397
6108,-382.51767132231055
6109,-381.1975385321505
6110,2403.6576512736556
6111,5864.333357946218
6112,3470.086974754154
6113,-206.32386479525042
6114,-401.5151221088697
6115,4289.638128075744
6116,205.901846455005
6117,103.92503868148845
6118,243.5013265785468
6119,491.65516153877707
6120,-265.77461565727725
6121,-466.45243483908155
6122,416.7002766040232
6123,281.83046455510726
6124,96.66655065911084
6125,1445.982946702557
6126,20.199526391937013
6127,-399.9638645036215
6128,-345.29595057846245
6129,2113.1446228005743
6130,-483.92776645751496
6131,-176.4502272398273
6132,386.23205247539875
6133,-228.2245380191352
6134,971.5799486920461
6135,-124.93302126231771
6136,34.74740376348859
6137,5599.057787996133
6138,2.260621256566367
6139,-427.80840864192567
6140,2992.026303658681
6141,-596.1158184501061
6142,2717.880988711596
6143,1072.910207535578
6144,-341.96543667405496
6145,2715.582118562104
6146,18.841360378266643
6147,1972.2595340112127
6148,-754.5492672672377
6149,1421.0542094162918
6150,1033.9612490719949
6151,-35.553740851594966
6152,466.7885033000001
6153,2218.0741602736366
6154,1253.396573717092
6155,1794.5319185013468
6156,-420.4979157787115
6157,224.5613618213116
6158,1485.112886396773
6159,-167.06079842342393
6160,341.9835941903625
6161,-236.60332696184236
6162,-869.9097511615395
6163,1366.478934609895
6164,-301.10831390165686
6165,825.488264972771
6166,4225.7753149777345
6167,-402.60171368158535
6168,-605.4147639778084
6169,1574.4049967973592
6170,665.8912047314835
6171,276.5747508975717
6172,-499.946347137767
6173,-159.74944514692697
6174,1789.2927949495358
6175,7734.763467969414
6176,-176.09714816753535
6177,1202.0440589907512
6178,-359.3054769552171
6179,-903.5943614939952
6180,2948.405764234453
6181,231.09808208579022
6182,-639.7976916494176
6183,-533.4750994048595
6184,146.0238077158749
6185,251.2265731414343
6186,-181.71244219100913
6187,813.225190896171
6188,6731.638928006342
6189,4596.030175201791
6190,1439.4768400396165
6191,-117.2135528899422
6192,3570.298734788321
6193,1095.716130812545
6194,2200.1207878421746
6195,4555.862484789457
6196,188.32319616127796
6197,535.4076508997042
6198,390.0018379847553
6199,3600.385174473614
6200,1587.404283850394
6201,5527.567294606161
6202,464.3502426132875
6203,8021.282089823738
6204,532.0272537752107
6205,-731.0248338708307
6206,-830.366115608445
6207,-159.66012098799933
6208,510.64804656316153
6209,4774.092652494403
6210,-542.8698227542429
6211,-555.4498265500542
6212,1314.0340923997728
6213,291.1923863433138
6214,387.00697803898527
6215,-378.6675467167528
6216,-530.9768802083903
6217,1906.5914105552504
6218,3444.3069161841877
6219,-138.03409321628777
6220,-371.1926504746146
6221,9246.087690544928
6222,-117.57923290731333
6223,2024.285021808097
6224,7828.241815002829
6225,209.39159296887954
6226,1521.5603253381928
6227,1214.2624673047567
6228,290.5860537602647
6229,-527.3574660839898
6230,10221.100615287556
6231,-222.73912382160086
6232,1371.9595283668064
6233,-31.31212236696166
6234,-95.73324639128123
6235,1739.5236893101662
6236,-894.0241103436941
6237,1587.7939836835462
6238,216.36873433983027
6239,1955.1446401115322
6240,-512.3077683151927
6241,-652.5936585562715
6242,4050.9672973817333
6243,87.88543864099859
6244,-464.62207460719503
6245,-265.1592144388684
6246,-56.221553641810374
6247,176.67149335958914
6248,2188.3459972271557
6249,-728.2608583205614
6250,-705.943357590625
6251,-541.004133074622
6252,458.18534563767435
6253,2830.3915143487084
6254,2190.695540633697
6255,-298.9074852143261
6256,2088.2597135502992
6257,-706.8928801632649
6258,212.38038689782093
6259,5985.031552336784
6260,14085.566487899634
6261,779.0481598585615
6262,3343.660379728903
6263,1076.845861538491
6264,5446.451088940418
6265,64.14087466560295
6266,4365.360755687578
6267,2221.3416899934373
6268,4492.961773864017
6269,5009.975124055663
6270,1976.169795367663
6271,-574.3116839579887
6272,4516.603737769777
6273,69.38684673815237
6274,2920.9342757134054
6275,1823.898237310443
6276,216.0396117816863
6277,3538.1017511568725
6278,-79.20536578928562
6279,-473.12750464226815
6280,-647.9807131106215
6281,-415.54483279478285
6282,4660.852772749971
6283,-794.7038461503247
6284,3027.6266487904986
6285,13912.812098578484
6286,2715.588548231447
6287,-504.41485161968853
6288,857.6837203585569
6289,3046.750813392761
6290,3763.2145282099855
6291,59.14592173082673
6292,2846.855715231398
6293,-734.5487120952498
6294,324.5728396961047
6295,59.800500871938084
6296,674.208670208693
6297,449.7268381149337
6298,1215.916084385503
6299,660.0875929850719
6300,-834.2468072712446
6301,-909.2063462446391
6302,-967.183052005145
6303,1479.156755670127
6304,2272.8467770279935
6305,-165.71315798481305
6306,6018.770317779345
6307,-109.8019054331507
6308,1431.7076754690509
6309,-635.7606539062539
6310,3184.16592539314
6311,11733.35138626407
6312,-663.0561583541526
6313,-477.8252498249855
6314,90.25466489394512
6315,10621.011513349926
6316,4900.996649634238
6317,1642.8230707360392
6318,-202.94570826407738
6319,3833.4667444524857
6320,290.2730141642818
6321,1189.4139669001454
6322,164.90913422381118
6323,3113.467570762644
6324,-650.9570330200099
6325,790.5019801654817
6326,1220.4062129365745
6327,-1029.0023779204455
6328,-545.287753898346
6329,2042.9454288722736
6330,-394.3770712358125
6331,-225.95353568489912
6332,429.8603416506488
6333,1146.440844589389
6334,-144.22069275592082
6335,17.058870062978826
6336,751.0265282789742
6337,-639.1865195083317
6338,-649.5573677938665
6339,1317.9470113570621
6340,748.7113579054947
6341,5.862766632024659
6342,-130.31078613847853
6343,1641.851840370306
6344,-437.33565537371044
6345,583.8287366881289
6346,6611.572681464688
6347,-399.52097088998914
6348,-424.3395689327395
6349,-747.9729874279195
6350,5569.242558991831
6351,1622.9791753812556
6352,4124.377718597369
6353,-689.6948182726692
6354,908.5991237385081
6355,-599.4025470831577
6356,4703.105594642313
6357,-572.3258693064917
6358,4709.255101408966
6359,78.42721209028082
6360,3201.1261621002495
6361,-391.89812810343415
6362,68.97481045843926
6363,-473.0534179313937
6364,3484.5253011709906
6365,1834.5666430829688
6366,-585.8829366037698
6367,-411.4558227720613
6368,-323.3528494302384
6369,3464.144189327384
6370,880.9476842562448
6371,479.20628447973536
6372,1068.8745030868838
6373,390.9959348815328
6374,-489.2330947144111
6375,350.2695332419097
6376,1608.700110853499
6377,182.2800042448015
6378,-247.09652718679905
6379,-521.9711137289479
6380,2036.4625747506254
6381,-452.67299420883836
6382,2220.0231440016278
6383,3307.0774021296565
6384,2048.5875241190724
6385,-688.7592117627421
6386,88.04617337745464
6387,1251.9640596122556
6388,43.06464364372596
6389,937.5731544103385
6390,1611.8567189819628
6391,1345.3010001464243
6392,784.0426804088889
6393,6.153768253451744
6394,-533.4840083554775
6395,1382.5564336088369
6396,7397.626767826143
6397,-92.03169134333768
6398,-494.50717845454096
6399,-567.0643262465723
6400,4997.847634966198
6401,10312.766411314686
6402,413.2686493459828
6403,532.2532679938743
6404,1614.8133938200017
6405,448.332768112792
6406,1168.406908892197
6407,409.5857852771549
6408,889.3219053301702
6409,483.03708218704867
6410,2337.6461419772213
6411,862.0793592206182
6412,-462.2846758718627
6413,4875.8138602734125
6414,-741.8654378044033
6415,2563.284950065917
6416,3664.502185944547
6417,1816.6119785750254
6418,-448.46073223252546
6419,298.521608962003
6420,1445.2245160006307
6421,-679.7003120082641
6422,5136.727750023031
6423,-749.4951385661045
6424,183.37345896827821
6425,-59.960411099413136
6426,4244.572939817959
6427,4442.096399592846
6428,-167.43880982234657
6429,-253.55529138461873
6430,9.543012691196907
6431,-680.8685402120965
6432,-712.7923725996556
6433,1719.8601216336922
6434,920.938888217952
6435,2728.561691490112
6436,-1013.22800040464
6437,9454.672965808033
6438,477.13008385329147
6439,4580.272684787955
6440,-410.3098097006498
6441,-156.60763734386296
6442,1202.9822478288002
6443,-169.26106808217173
6444,125.06213730304978
6445,-149.51995968085163
6446,4915.098440371294
6447,-564.8744080488011
6448,197.60959064347378
